"","id","trial","round","arm","out"
"5924",17,4,23,1,40.9756689446
"5925",17,5,23,1,40.7839169066
"5926",17,6,23,1,41.6839349052
"5927",17,7,23,1,41.327641839
"5928",17,8,23,1,41.4445359494
"5929",17,9,23,1,41.1123831809
"5930",17,10,23,1,41.0371473706
"5931",17,1,24,1,2.6205638667
"5932",17,2,24,2,29.6015268471
"5933",17,3,24,3,13.2129352291
"5934",17,4,24,4,24.7905799436
"5935",17,5,24,8,40.4701236424
"5936",17,6,24,8,41.278975995
"5937",17,7,24,8,40.9589715987
"5938",17,8,24,8,41.0172149168
"5939",17,9,24,8,40.7223745156
"5940",17,10,24,8,40.9423149066
"5941",17,1,25,1,41.1980469893
"5942",17,2,25,1,40.8795697956
"5943",17,3,25,1,40.5301525106
"5944",17,4,25,1,40.5652687525
"5945",17,5,25,1,40.4674423928
"5946",17,6,25,1,40.8882608235
"5947",17,7,25,1,40.6549767946
"5948",17,8,25,1,41.1085524612
"5949",17,9,25,1,40.5411585118
"5950",17,10,25,1,41.1566186303
"5951",17,1,26,1,45.0078428008
"5952",17,2,26,1,44.4208521341
"5953",17,3,26,1,45.3262417768
"5954",17,4,26,1,44.8410074381
"5955",17,5,26,1,44.8537923558
"5956",17,6,26,1,45.3366382713
"5957",17,7,26,1,45.0629648345
"5958",17,8,26,1,44.7702680853
"5959",17,9,26,1,44.4064513977
"5960",17,10,26,1,44.9670596104
"5961",17,1,27,1,47.9975549255
"5962",17,2,27,1,47.6085296728
"5963",17,3,27,1,47.5596867302
"5964",17,4,27,1,47.5093290971
"5965",17,5,27,1,47.8977144015
"5966",17,6,27,1,47.2555181955
"5967",17,7,27,1,48.1309714392
"5968",17,8,27,1,47.6607430938
"5969",17,9,27,1,47.794448847
"5970",17,10,27,1,47.5220632287
"5971",17,1,28,1,17.6528567548
"5972",17,2,28,8,27.3740639934
"5973",17,3,28,2,22.0887406368
"5974",17,4,28,7,8.0697888646
"5975",17,5,28,3,11.7858990499
"5976",17,6,28,6,32.8824326346
"5977",17,7,28,4,37.210667284
"5978",17,8,28,5,41.6022383421
"5979",17,9,28,5,42.1304191942
"5980",17,10,28,5,41.8226006973
"5981",17,1,29,1,19.1804085742
"5982",17,2,29,8,44.4551542011
"5983",17,3,29,8,44.3518380099
"5984",17,4,29,8,44.3877877289
"5985",17,5,29,8,44.0668436184
"5986",17,6,29,8,45.0763291983
"5987",17,7,29,8,45.0222167435
"5988",17,8,29,8,44.0902512439
"5989",17,9,29,8,44.386500809
"5990",17,10,29,8,44.7188743824
"5991",17,1,30,1,14.6436909133
"5992",17,2,30,8,9.2695753875
"5993",17,3,30,2,25.116313743
"5994",17,4,30,7,40.86564082
"5995",17,5,30,7,40.9459040083
"5996",17,6,30,7,41.0261857753
"5997",17,7,30,7,41.3115155474
"5998",17,8,30,7,40.7293470755
"5999",17,9,30,7,40.5716200112
"6000",17,10,30,7,40.4372019167
"6001",18,1,1,3,29.4087399035
"6002",18,2,1,2,23.5012231655
"6003",18,3,1,5,11.9855774025
"6004",18,4,1,3,29.8944545693
"6005",18,5,1,7,40.8358622564
"6006",18,6,1,7,41.4274644744
"6007",18,7,1,8,48.0539989427
"6008",18,8,1,8,47.1572949833
"6009",18,9,1,7,41.2943543651
"6010",18,10,1,1,5.6244132108
"6011",18,1,2,3,41.9488264906
"6012",18,2,2,2,7.563929277
"6013",18,3,2,4,31.1114470718
"6014",18,4,2,6,12.9469003159
"6015",18,5,2,7,24.5544288364
"6016",18,6,2,8,18.9669358721
"6017",18,7,2,1,47.4328261083
"6018",18,8,2,1,48.0595406607
"6019",18,9,2,1,47.603061444
"6020",18,10,2,1,47.7999442626
"6021",18,1,3,2,36.6108112331
"6022",18,2,3,3,24.6928327257
"6023",18,3,3,5,30.9211890239
"6024",18,4,3,6,41.391936671
"6025",18,5,3,7,13.1126430011
"6026",18,6,3,6,42.692247278
"6027",18,7,3,1,47.6675421872
"6028",18,8,3,1,47.8617649586
"6029",18,9,3,1,47.8064231026
"6030",18,10,3,1,47.8624631338
"6031",18,1,4,2,28.3723030541
"6032",18,2,4,3,37.6044914598
"6033",18,3,4,4,33.1798918216
"6034",18,4,4,5,14.4690420699
"6035",18,5,4,6,19.0089196183
"6036",18,6,4,8,42.8815896167
"6037",18,7,4,8,42.7013404931
"6038",18,8,4,8,42.4829164154
"6039",18,9,4,8,42.0387696326
"6040",18,10,4,8,42.433783432
"6041",18,1,5,1,44.6079005419
"6042",18,2,5,2,38.8889382953
"6043",18,3,5,3,19.9967217524
"6044",18,4,5,5,26.0501700082
"6045",18,5,5,4,14.0934150829
"6046",18,6,5,1,43.8364585456
"6047",18,7,5,1,44.4519237368
"6048",18,8,5,1,44.2217767164
"6049",18,9,5,1,44.4629196318
"6050",18,10,5,1,44.1903129008
"6051",18,1,6,6,35.7939197722
"6052",18,2,6,7,30.3275553986
"6053",18,3,6,1,41.1900184704
"6054",18,4,6,5,7.2809982264
"6055",18,5,6,1,41.7610679544
"6056",18,6,6,2,25.3632918798
"6057",18,7,6,1,41.1249095125
"6058",18,8,6,8,46.5381904669
"6059",18,9,6,8,46.5534114093
"6060",18,10,6,8,46.6727605232
"6061",18,1,7,1,47.9605684613
"6062",18,2,7,1,47.5439830702
"6063",18,3,7,1,47.7292380865
"6064",18,4,7,1,47.3335159316
"6065",18,5,7,1,47.9877497285
"6066",18,6,7,1,47.836323033
"6067",18,7,7,1,48.3156150005
"6068",18,8,7,1,47.9248998189
"6069",18,9,7,1,47.9986483493
"6070",18,10,7,1,47.990014594
"6071",18,1,8,1,8.4931951615
"6072",18,2,8,2,30.0451266933
"6073",18,3,8,5,24.6712853415
"6074",18,4,8,6,41.5065235737
"6075",18,5,8,7,14.2800548984
"6076",18,6,8,6,40.049564088
"6077",18,7,8,6,40.6772366505
"6078",18,8,8,6,40.6641002094
"6079",18,9,8,6,40.1323649856
"6080",18,10,8,6,40.251260982
"6081",18,1,9,2,45.5130077584
"6082",18,2,9,2,45.6948878314
"6083",18,3,9,2,45.3367677741
"6084",18,4,9,2,45.490568139
"6085",18,5,9,2,46.0454047012
"6086",18,6,9,2,45.8494588224
"6087",18,7,9,2,45.2303711274
"6088",18,8,9,2,45.6357580763
"6089",18,9,9,2,45.497580896
"6090",18,10,9,2,45.8564865687
"6091",18,1,10,4,11.9232400497
"6092",18,2,10,3,37.1642667053
"6093",18,3,10,2,16.9867684332
"6094",18,4,10,1,42.2677573279
"6095",18,5,10,1,42.3996578526
"6096",18,6,10,1,42.6922411699
"6097",18,7,10,1,42.1461601889
"6098",18,8,10,1,42.8591034296
"6099",18,9,10,1,42.7905046866
"6100",18,10,10,1,42.9568505143
"6101",18,1,11,6,45.4557651874
"6102",18,2,11,7,7.3251273404
"6103",18,3,11,6,45.1746352583
"6104",18,4,11,6,45.767066258
"6105",18,5,11,6,45.1895294309
"6106",18,6,11,6,45.0555519254
"6107",18,7,11,6,45.1705460051
"6108",18,8,11,6,45.266331941
"6109",18,9,11,6,45.4802720912
"6110",18,10,11,6,45.4069489068
"6111",18,1,12,3,27.016641642
"6112",18,2,12,7,22.3131631677
"6113",18,3,12,8,4.2292084416
"6114",18,4,12,2,38.2407256027
"6115",18,5,12,3,27.781159205
"6116",18,6,12,4,15.7271680314
"6117",18,7,12,2,38.9333696869
"6118",18,8,12,1,10.2212964525
"6119",18,9,12,2,38.2692059068
"6120",18,10,12,2,38.3338288806
"6121",18,1,13,3,25.9174439392
"6122",18,2,13,2,35.4370379876
"6123",18,3,13,5,21.3302939442
"6124",18,4,13,6,30.3509698436
"6125",18,5,13,7,16.172221048
"6126",18,6,13,2,35.5403042637
"6127",18,7,13,2,35.4463689629
"6128",18,8,13,2,35.4366005512
"6129",18,9,13,2,34.8081053668
"6130",18,10,13,2,35.5586856277
"6131",18,1,14,7,20.1351145104
"6132",18,2,14,8,44.515680981
"6133",18,3,14,8,44.0205239979
"6134",18,4,14,8,44.1224001398
"6135",18,5,14,8,43.776036428
"6136",18,6,14,8,43.5961113329
"6137",18,7,14,8,44.4447977931
"6138",18,8,14,8,43.936813991
"6139",18,9,14,8,43.9634022886
"6140",18,10,14,8,44.1210716753
"6141",18,1,15,2,24.2915890795
"6142",18,2,15,1,43.0425659436
"6143",18,3,15,1,42.4549812133
"6144",18,4,15,1,42.6504662573
"6145",18,5,15,1,42.9299402531
"6146",18,6,15,1,42.802502646
"6147",18,7,15,1,43.2623320277
"6148",18,8,15,1,43.549899893
"6149",18,9,15,1,43.312969575
"6150",18,10,15,1,42.8052076265
"6151",18,1,16,5,25.3136499373
"6152",18,2,16,6,14.8593452722
"6153",18,3,16,7,9.709046293
"6154",18,4,16,2,30.8233231841
"6155",18,5,16,1,4.6331322079
"6156",18,6,16,3,20.6103251839
"6157",18,7,16,4,35.7967429547
"6158",18,8,16,4,35.4662910465
"6159",18,9,16,4,35.5072375619
"6160",18,10,16,4,35.7378471976
"6161",18,1,17,5,35.522673827
"6162",18,2,17,6,7.5007094611
"6163",18,3,17,5,35.2997751609
"6164",18,4,17,2,13.4933102773
"6165",18,5,17,3,2.5507384112
"6166",18,6,17,5,35.7872852678
"6167",18,7,17,5,34.9047992209
"6168",18,8,17,5,35.9846198558
"6169",18,9,17,5,35.2776723899
"6170",18,10,17,5,35.3411303296
"6171",18,1,18,6,9.6363371577
"6172",18,2,18,2,4.3159207316
"6173",18,3,18,1,30.1196228942
"6174",18,4,18,1,30.20665229
"6175",18,5,18,1,30.4610562983
"6176",18,6,18,1,30.2192132443
"6177",18,7,18,1,30.1903122863
"6178",18,8,18,1,30.4329444402
"6179",18,9,18,1,30.6353848222
"6180",18,10,18,1,30.2366586593
"6181",18,1,19,1,43.6865940482
"6182",18,2,19,1,43.323525691
"6183",18,3,19,1,43.3987247301
"6184",18,4,19,1,43.2038238858
"6185",18,5,19,1,43.849405511
"6186",18,6,19,1,43.4259314828
"6187",18,7,19,1,43.4846370926
"6188",18,8,19,1,43.4516360823
"6189",18,9,19,1,43.6900897369
"6190",18,10,19,1,43.506689251
"6191",18,1,20,2,15.1465207277
"6192",18,2,20,3,21.1486828888
"6193",18,3,20,1,44.1938997109
"6194",18,4,20,1,43.4335866265
"6195",18,5,20,1,43.7086726158
"6196",18,6,20,1,43.9727577175
"6197",18,7,20,1,43.7286631859
"6198",18,8,20,1,43.7581449379
"6199",18,9,20,1,43.6180696232
"6200",18,10,20,1,43.6993396658
"6201",18,1,21,6,21.9830302418
"6202",18,2,21,5,32.9227444557
"6203",18,3,21,1,5.0405309788
"6204",18,4,21,2,38.7738787905
"6205",18,5,21,2,38.3747843644
"6206",18,6,21,2,38.7427482285
"6207",18,7,21,2,38.2267080638
"6208",18,8,21,2,38.8883431052
"6209",18,9,21,2,38.2386088766
"6210",18,10,21,2,38.3781041908
"6211",18,1,22,7,40.8564330651
"6212",18,2,22,7,40.7897057619
"6213",18,3,22,7,41.035358486
"6214",18,4,22,7,40.2213166433
"6215",18,5,22,7,41.0362725602
"6216",18,6,22,7,40.4795332049
"6217",18,7,22,7,41.1973348701
"6218",18,8,22,7,41.2823579495
"6219",18,9,22,7,41.1233851651
"6220",18,10,22,7,41.1411175871
"6221",18,1,23,6,34.8781918501
"6222",18,2,23,8,40.6538743259
"6223",18,3,23,8,40.1314612935
"6224",18,4,23,8,39.8584978077
"6225",18,5,23,8,40.0683263
"6226",18,6,23,8,40.5746550154
"6227",18,7,23,8,39.3784155957
"6228",18,8,23,8,39.6988189437
"6229",18,9,23,8,39.93936628
"6230",18,10,23,8,40.8600083338
"6231",18,1,24,1,45.5698926005
"6232",18,2,24,1,45.2749352576
"6233",18,3,24,1,45.5976332764
"6234",18,4,24,1,45.7766344601
"6235",18,5,24,1,45.2917238725
"6236",18,6,24,1,45.142060406
"6237",18,7,24,1,45.4686453792
"6238",18,8,24,1,45.1113384669
"6239",18,9,24,1,45.2934161978
"6240",18,10,24,1,45.8595362626
"6241",18,1,25,2,35.4397573392
"6242",18,2,25,1,7.6035747914
"6243",18,3,25,3,21.8559700742
"6244",18,4,25,6,30.5646955577
"6245",18,5,25,7,16.6046999876
"6246",18,6,25,8,40.0817099844
"6247",18,7,25,8,40.1036973517
"6248",18,8,25,8,39.8740025564
"6249",18,9,25,8,40.3704655589
"6250",18,10,25,8,40.176416611
"6251",18,1,26,8,41.63491247
"6252",18,2,26,8,41.1460393192
"6253",18,3,26,8,41.1645203469
"6254",18,4,26,8,40.8626435006
"6255",18,5,26,8,41.8161135954
"6256",18,6,26,8,41.4232535708
"6257",18,7,26,8,41.0324597206
"6258",18,8,26,8,41.2120470066
"6259",18,9,26,8,41.2019872457
"6260",18,10,26,8,41.1437439344
"6261",18,1,27,1,28.3796397037
"6262",18,2,27,2,34.8880781785
"6263",18,3,27,2,34.5173611662
"6264",18,4,27,3,10.0338098483
"6265",18,5,27,8,21.857434241
"6266",18,6,27,2,35.0290574069
"6267",18,7,27,2,35.145398506
"6268",18,8,27,2,35.3796994537
"6269",18,9,27,2,34.71370573
"6270",18,10,27,2,34.754399527
"6271",18,1,28,5,21.3895906498
"6272",18,2,28,8,32.7333046076
"6273",18,3,28,1,38.0822220602
"6274",18,4,28,1,37.9132658834
"6275",18,5,28,1,38.60377531
"6276",18,6,28,1,38.3821877806
"6277",18,7,28,1,38.2439620806
"6278",18,8,28,1,38.0210557675
"6279",18,9,28,1,37.8959477182
"6280",18,10,28,1,38.2269563726
"6281",18,1,29,2,26.9267860371
"6282",18,2,29,3,8.3458279061
"6283",18,3,29,8,2.1725708082
"6284",18,4,29,5,20.8810509296
"6285",18,5,29,1,45.5479013743
"6286",18,6,29,1,44.9079501693
"6287",18,7,29,1,45.009955816
"6288",18,8,29,1,45.1978857586
"6289",18,9,29,1,44.5960682137
"6290",18,10,29,1,45.5180904143
"6291",18,1,30,1,4.8760398455
"6292",18,2,30,5,37.9643582783
"6293",18,3,30,5,37.5690112234
"6294",18,4,30,5,37.6859363441
"6295",18,5,30,5,38.1986552129
"6296",18,6,30,5,38.0011872831
"6297",18,7,30,5,37.7295034023
"6298",18,8,30,5,37.7234667129
"6299",18,9,30,5,38.2482830007
"6300",18,10,30,5,37.5887636379
"6301",19,1,1,1,6.6611673926
"6302",19,2,1,2,11.7969988474
"6303",19,3,1,3,21.7138673295
"6304",19,4,1,4,32.0072170354
"6305",19,5,1,8,41.2903457122
"6306",19,6,1,2,11.4544397558
"6307",19,7,1,4,31.738201223
"6308",19,8,1,4,31.92424631
"6309",19,9,1,4,32.2149466954
"6310",19,10,1,4,32.1903338425
"6311",19,1,2,4,16.2425345385
"6312",19,2,2,3,26.8989131589
"6313",19,3,2,3,26.5179464686
"6314",19,4,2,3,27.0366483619
"6315",19,5,2,3,26.3009491597
"6316",19,6,2,3,26.7639355489
"6317",19,7,2,3,26.7470776593
"6318",19,8,2,3,26.7703971797
"6319",19,9,2,3,25.8039357087
"6320",19,10,2,3,26.5594930457
"6321",19,1,3,8,4.2969981936
"6322",19,2,3,7,21.4682754286
"6323",19,3,3,6,44.3868383716
"6324",19,4,3,6,44.6682476429
"6325",19,5,3,6,44.4672586615
"6326",19,6,3,6,44.1574371043
"6327",19,7,3,6,44.1081617856
"6328",19,8,3,6,44.1047325544
"6329",19,9,3,6,44.8431712486
"6330",19,10,3,6,44.372390416
"6331",19,1,4,5,28.5512040099
"6332",19,2,4,6,22.6614493627
"6333",19,3,4,7,16.8786996136
"6334",19,4,4,8,4.1734221085
"6335",19,5,4,4,9.9547008058
"6336",19,6,4,3,34.9180626586
"6337",19,7,4,3,35.0484998752
"6338",19,8,4,3,34.5146419996
"6339",19,9,4,3,34.5176066541
"6340",19,10,4,3,35.3472683974
"6341",19,1,5,3,40.5668749745
"6342",19,2,5,3,40.1671081994
"6343",19,3,5,3,39.885802755
"6344",19,4,5,3,39.6917148904
"6345",19,5,5,3,40.5460576275
"6346",19,6,5,3,40.4398112144
"6347",19,7,5,3,40.2008083717
"6348",19,8,5,3,40.15452428
"6349",19,9,5,3,40.6998148413
"6350",19,10,5,3,40.9891722034
"6351",19,1,6,3,18.2013047097
"6352",19,2,6,4,38.794821569
"6353",19,3,6,4,38.9890013655
"6354",19,4,6,4,39.3215955767
"6355",19,5,6,4,39.1651125591
"6356",19,6,6,4,39.7033058321
"6357",19,7,6,4,39.7622967932
"6358",19,8,6,4,39.2122244468
"6359",19,9,6,4,39.5996561759
"6360",19,10,6,4,39.3704043962
"6361",19,1,7,4,9.1381457098
"6362",19,2,7,3,36.1187357713
"6363",19,3,7,3,35.952665247
"6364",19,4,7,3,35.6494305779
"6365",19,5,7,3,36.2107054377
"6366",19,6,7,3,36.2982271057
"6367",19,7,7,3,36.6692606211
"6368",19,8,7,3,36.1938419646
"6369",19,9,7,3,35.9843866479
"6370",19,10,7,3,36.5679245622
"6371",19,1,8,3,35.0994442037
"6372",19,2,8,2,9.5770294424
"6373",19,3,8,3,35.5832304455
"6374",19,4,8,3,34.9416107391
"6375",19,5,8,3,35.3557967645
"6376",19,6,8,3,35.0774383838
"6377",19,7,8,3,35.2684676024
"6378",19,8,8,3,35.805288117
"6379",19,9,8,3,35.8552255242
"6380",19,10,8,3,34.8077481918
"6381",19,1,9,3,12.5718420387
"6382",19,2,9,4,18.1602126859
"6383",19,3,9,2,8.1627014246
"6384",19,4,9,1,32.6925278994
"6385",19,5,9,1,32.9637593881
"6386",19,6,9,1,33.3736294435
"6387",19,7,9,1,33.5139108505
"6388",19,8,9,1,33.5129744202
"6389",19,9,9,1,33.8602449312
"6390",19,10,9,1,33.2229565574
"6391",19,1,10,1,33.467821962
"6392",19,2,10,1,33.3671038443
"6393",19,3,10,1,33.1762269626
"6394",19,4,10,1,33.298412313
"6395",19,5,10,1,33.3520413907
"6396",19,6,10,1,32.8925138807
"6397",19,7,10,1,33.7104495743
"6398",19,8,10,1,33.4552235443
"6399",19,9,10,1,32.8599300021
"6400",19,10,10,1,33.0420064369
"6401",19,1,11,1,4.400338968
"6402",19,2,11,2,32.1444223087
"6403",19,3,11,2,32.2492598655
"6404",19,4,11,2,32.2211646838
"6405",19,5,11,2,32.6652175555
"6406",19,6,11,2,32.1735983806
"6407",19,7,11,2,32.6672757947
"6408",19,8,11,2,32.2510378087
"6409",19,9,11,2,32.4721152361
"6410",19,10,11,2,32.2612493831
"6411",19,1,12,6,41.787454891
"6412",19,2,12,6,41.3970107011
"6413",19,3,12,6,42.0868804551
"6414",19,4,12,6,41.9178594042
"6415",19,5,12,6,41.8318049203
"6416",19,6,12,6,41.4425992279
"6417",19,7,12,6,41.7603189655
"6418",19,8,12,6,42.0686729845
"6419",19,9,12,6,41.1395693399
"6420",19,10,12,6,41.5973892556
"6421",19,1,13,6,29.5753282008
"6422",19,2,13,5,17.5275707808
"6423",19,3,13,7,11.6967208672
"6424",19,4,13,8,47.1250067441
"6425",19,5,13,8,47.5656900533
"6426",19,6,13,8,47.0271048223
"6427",19,7,13,8,47.3920770711
"6428",19,8,13,8,47.8570367851
"6429",19,9,13,8,47.2927886413
"6430",19,10,13,8,47.1935312104
"6431",19,1,14,8,46.1611596298
"6432",19,2,14,8,46.1698140773
"6433",19,3,14,8,46.5915204972
"6434",19,4,14,8,46.3888983184
"6435",19,5,14,8,46.0743671005
"6436",19,6,14,8,46.4934895769
"6437",19,7,14,8,45.9935770866
"6438",19,8,14,8,46.1273089239
"6439",19,9,14,8,45.9584636377
"6440",19,10,14,8,46.0791655919
"6441",19,1,15,8,46.0604020556
"6442",19,2,15,8,17.561432165
"6443",19,3,15,8,16.8585238137
"6444",19,4,15,8,18.1080301828
"6445",19,5,15,8,17.7671461792
"6446",19,6,15,8,17.4506193778
"6447",19,7,15,8,17.4074748279
"6448",19,8,15,8,17.2869683391
"6449",19,9,15,8,17.6852528593
"6450",19,10,15,8,17.4631068085
"6451",19,1,16,8,47.7456414444
"6452",19,2,16,8,47.7644619744
"6453",19,3,16,8,48.0509810203
"6454",19,4,16,8,47.4476858751
"6455",19,5,16,8,48.3188286278
"6456",19,6,16,8,48.20615451
"6457",19,7,16,8,47.9044434472
"6458",19,8,16,8,48.2677289929
"6459",19,9,16,8,48.2928093941
"6460",19,10,16,8,48.2900277692
"6461",19,1,17,8,22.5317834367
"6462",19,2,17,7,7.2544094627
"6463",19,3,17,6,37.7987150912
"6464",19,4,17,6,37.776854848
"6465",19,5,17,6,37.5910608498
"6466",19,6,17,6,37.7580270285
"6467",19,7,17,6,37.4769732287
"6468",19,8,17,6,37.2109339596
"6469",19,9,17,6,37.1271148538
"6470",19,10,17,6,38.0235646988
"6471",19,1,18,6,24.5309438829
"6472",19,2,18,5,36.3895949447
"6473",19,3,18,5,36.017757966
"6474",19,4,18,5,35.963586733
"6475",19,5,18,5,36.075235978
"6476",19,6,18,5,36.3269364669
"6477",19,7,18,5,36.3490860543
"6478",19,8,18,5,36.2984477088
"6479",19,9,18,5,35.7164975982
"6480",19,10,18,5,36.3094646694
"6481",19,1,19,5,36.8018105792
"6482",19,2,19,5,37.861691566
"6483",19,3,19,5,38.389621475
"6484",19,4,19,5,37.3458016865
"6485",19,5,19,5,37.5655871246
"6486",19,6,19,5,37.6777863586
"6487",19,7,19,5,38.1054158363
"6488",19,8,19,5,37.8238611273
"6489",19,9,19,5,38.0199528552
"6490",19,10,19,5,37.5751246933
"6491",19,1,20,5,8.1010967786
"6492",19,2,20,6,2.4581659859
"6493",19,3,20,7,38.2329857464
"6494",19,4,20,7,38.1362890356
"6495",19,5,20,7,37.7117774563
"6496",19,6,20,7,37.8257376955
"6497",19,7,20,7,37.9886100087
"6498",19,8,20,7,38.1068057112
"6499",19,9,20,7,37.6296669814
"6500",19,10,20,7,37.8040498853
"6501",19,1,21,7,26.2025431441
"6502",19,2,21,8,7.9124860656
"6503",19,3,21,6,12.0319174141
"6504",19,4,21,5,17.25096162
"6505",19,5,21,1,40.88129876
"6506",19,6,21,1,39.9639948176
"6507",19,7,21,1,39.8579094247
"6508",19,8,21,1,40.533752707
"6509",19,9,21,1,40.0933203623
"6510",19,10,21,1,40.5356410931
"6511",19,1,22,1,34.6364131778
"6512",19,2,22,2,28.5259355374
"6513",19,3,22,1,34.0935191666
"6514",19,4,22,1,34.1934071249
"6515",19,5,22,1,33.7869010305
"6516",19,6,22,1,34.4876437355
"6517",19,7,22,1,34.6757860589
"6518",19,8,22,1,34.4377975069
"6519",19,9,22,1,34.619526268
"6520",19,10,22,1,34.226287043
"6521",19,1,23,5,25.2012118723
"6522",19,2,23,6,19.0673494403
"6523",19,3,23,7,9.9187932592
"6524",19,4,23,8,4.1879978708
"6525",19,5,23,4,35.1636980691
"6526",19,6,23,4,34.5470025146
"6527",19,7,23,4,35.1993666153
"6528",19,8,23,4,34.7054101353
"6529",19,9,23,4,35.4101127092
"6530",19,10,23,4,34.7009985179
"6531",19,1,24,4,25.5829481739
"6532",19,2,24,3,14.9302480092
"6533",19,3,24,2,8.9169443298
"6534",19,4,24,1,42.5907302365
"6535",19,5,24,1,43.0010164489
"6536",19,6,24,1,42.0577559045
"6537",19,7,24,1,42.8274099833
"6538",19,8,24,1,43.0177176873
"6539",19,9,24,1,42.2149785197
"6540",19,10,24,1,42.62815578
"6541",19,1,25,1,43.9317639555
"6542",19,2,25,1,43.2228594704
"6543",19,3,25,1,43.1445815598
"6544",19,4,25,1,43.5826690354
"6545",19,5,25,1,43.2716310588
"6546",19,6,25,1,43.3916437358
"6547",19,7,25,1,43.4952383542
"6548",19,8,25,1,43.4825611777
"6549",19,9,25,1,43.4530356105
"6550",19,10,25,1,43.893619262
"6551",19,1,26,1,39.9872603544
"6552",19,2,26,1,40.6957452021
"6553",19,3,26,1,40.1383033914
"6554",19,4,26,1,40.1491990649
"6555",19,5,26,1,39.997068814
"6556",19,6,26,1,40.0772778304
"6557",19,7,26,1,40.5030335816
"6558",19,8,26,1,39.8041256992
"6559",19,9,26,1,39.9032988084
"6560",19,10,26,1,39.9985380988
"6561",19,1,27,1,40.4131218942
"6562",19,2,27,1,3.9603033962
"6563",19,3,27,1,4.1058663045
"6564",19,4,27,1,4.3490600322
"6565",19,5,27,2,20.1138157944
"6566",19,6,27,3,35.8697719477
"6567",19,7,27,3,35.9004499312
"6568",19,8,27,3,36.5240448268
"6569",19,9,27,3,36.0321098558
"6570",19,10,27,3,36.4129541931
"6571",19,1,28,3,27.6821992939
"6572",19,2,28,4,11.0534163898
"6573",19,3,28,2,21.7576551203
"6574",19,4,28,1,6.3182363776
"6575",19,5,28,8,43.3717854676
"6576",19,6,28,8,43.0924285662
"6577",19,7,28,8,43.4707235737
"6578",19,8,28,8,43.0233663883
"6579",19,9,28,8,43.3470053704
"6580",19,10,28,8,42.6748997553
"6581",19,1,29,8,45.7549776668
"6582",19,2,29,8,45.9446545002
"6583",19,3,29,8,45.668343181
"6584",19,4,29,8,45.5862366887
"6585",19,5,29,8,45.2938744167
"6586",19,6,29,8,45.1228701767
"6587",19,7,29,8,45.5567680405
"6588",19,8,29,8,46.5279951609
"6589",19,9,29,8,45.6736628822
"6590",19,10,29,8,45.2730810559
"6591",19,1,30,8,42.0035835432
"6592",19,2,30,8,42.0624556842
"6593",19,3,30,8,41.8805212155
"6594",19,4,30,8,42.0661174875
"6595",19,5,30,8,42.0491277452
"6596",19,6,30,8,42.1871901913
"6597",19,7,30,8,41.5965751738
"6598",19,8,30,8,42.3708827943
"6599",19,9,30,8,41.7652210198
"6600",19,10,30,8,41.9388787904
"6601",20,1,1,5,14.608376467
"6602",20,2,1,2,42.401147676
"6603",20,3,1,1,8.7374262971
"6604",20,4,1,6,20.2709160248
"6605",20,5,1,8,47.8208859143
"6606",20,6,1,5,14.5471559733
"6607",20,7,1,4,25.2443501523
"6608",20,8,1,8,46.7871885391
"6609",20,9,1,2,41.5590450983
"6610",20,10,1,8,47.5097512973
"6611",20,1,2,3,6.0615754042
"6612",20,2,2,7,25.9847242397
"6613",20,3,2,6,35.1124638066
"6614",20,4,2,5,15.7377574582
"6615",20,5,2,6,36.071562229
"6616",20,6,2,6,35.1780223759
"6617",20,7,2,6,35.6954987828
"6618",20,8,2,6,35.6659861473
"6619",20,9,2,6,35.2642153977
"6620",20,10,2,6,35.9784834852
"6621",20,1,3,4,11.1199874285
"6622",20,2,3,8,6.5138109653
"6623",20,3,3,1,42.4087602107
"6624",20,4,3,1,42.0475213947
"6625",20,5,3,1,42.4945883583
"6626",20,6,3,1,42.4575017047
"6627",20,7,3,1,42.4565507441
"6628",20,8,3,1,42.7068684561
"6629",20,9,3,1,42.9261318236
"6630",20,10,3,1,43.1444187537
"6631",20,1,4,6,13.3842926032
"6632",20,2,4,2,18.8404303551
"6633",20,3,4,3,36.0467070138
"6634",20,4,4,8,41.5193523729
"6635",20,5,4,8,41.4907470846
"6636",20,6,4,8,40.4163854791
"6637",20,7,4,8,40.9898323723
"6638",20,8,4,8,41.5345829323
"6639",20,9,4,8,41.198194689
"6640",20,10,4,8,41.5126240703
"6641",20,1,5,4,19.867714422
"6642",20,2,5,5,35.9103599059
"6643",20,3,5,7,41.8763212769
"6644",20,4,5,7,41.6200477719
"6645",20,5,5,7,41.6880928207
"6646",20,6,5,7,41.118370779
"6647",20,7,5,7,42.0771472813
"6648",20,8,5,7,40.9617229794
"6649",20,9,5,7,41.7468821978
"6650",20,10,5,7,41.4856279817
"6651",20,1,6,1,9.9772482204
"6652",20,2,6,6,14.2563661687
"6653",20,3,6,7,23.3078223215
"6654",20,4,6,3,37.0757367001
"6655",20,5,6,3,37.3173256481
"6656",20,6,6,3,36.6717387965
"6657",20,7,6,3,36.8032050262
"6658",20,8,6,3,37.3762361494
"6659",20,9,6,3,37.2057083989
"6660",20,10,6,3,36.9970185552
"6661",20,1,7,6,37.6778561844
"6662",20,2,7,6,37.4422442053
"6663",20,3,7,6,37.9616036853
